Enter the serial port of the morteren (default /dev/ttyACM0 ):Enter the serial port of the vinke (default /dev/ttyACM1 ):p	1.900000	i	1.111000	d	0.200000	min	-255.000000	max	255.000000
vinkel	79.250000	error	-3.250000	ønsked vinkel	76	shardpwm	20	tid delat	0.000995
vinkel	79.370003	error	-3.370003	ønsked vinkel	76	shardpwm	38	tid delat	0.005988
vinkel	79.699997	error	-3.699997	ønsked vinkel	76	shardpwm	-24	tid delat	0.001005
vinkel	79.690002	error	-3.690002	ønsked vinkel	76	shardpwm	43	tid delat	0.000994
vinkel	79.660004	error	-3.660004	ønsked vinkel	76	shardpwm	42	tid delat	0.006013
vinkel	79.339996	error	-3.339996	ønsked vinkel	76	shardpwm	106	tid delat	0.000997
vinkel	79.300003	error	-3.300003	ønsked vinkel	76	shardpwm	50	tid delat	0.001008
vinkel	79.230003	error	-3.230003	ønsked vinkel	76	shardpwm	44	tid delat	0.006005
vinkel	78.660004	error	-2.660004	ønsked vinkel	76	shardpwm	156	tid delat	0.001007
vinkel	78.500000	error	-2.500000	ønsked vinkel	76	shardpwm	76	tid delat	0.000984
vinkel	78.559998	error	-2.559998	ønsked vinkel	76	shardpwm	41	tid delat	0.006022
vinkel	77.779999	error	-1.779999	ønsked vinkel	76	shardpwm	206	tid delat	0.000969
vinkel	77.550003	error	-1.550003	ønsked vinkel	76	shardpwm	91	tid delat	0.001007
vinkel	77.320000	error	-1.320000	ønsked vinkel	76	shardpwm	53	tid delat	0.005998
vinkel	76.250000	error	-0.250000	ønsked vinkel	76	shardpwm	255	tid delat	0.000994
vinkel	76.040001	error	-0.040001	ønsked vinkel	76	shardpwm	90	tid delat	0.001006
vinkel	75.760002	error	0.239998	ønsked vinkel	76	shardpwm	60	tid delat	0.005001
vinkel	74.690002	error	1.309998	ønsked vinkel	76	shardpwm	255	tid delat	0.001022
vinkel	74.430000	error	4.570000	ønsked vinkel	79	shardpwm	255	tid delat	0.000998
vinkel	74.160004	error	4.839996	ønsked vinkel	79	shardpwm	66	tid delat	0.005978
vinkel	72.959999	error	6.040001	ønsked vinkel	79	shardpwm	255	tid delat	0.000996
vinkel	72.660004	error	6.339996	ønsked vinkel	79	shardpwm	120	tid delat	0.001004
vinkel	72.309998	error	6.690002	ønsked vinkel	79	shardpwm	72	tid delat	0.006019
vinkel	70.800003	error	8.199997	ønsked vinkel	79	shardpwm	255	tid delat	0.000975
vinkel	70.489998	error	8.510002	ønsked vinkel	79	shardpwm	124	tid delat	0.001030
vinkel	70.120003	error	8.879997	ønsked vinkel	79	shardpwm	77	tid delat	0.005977
vinkel	68.889999	error	10.110001	ønsked vinkel	79	shardpwm	255	tid delat	0.000990
vinkel	68.680000	error	10.320000	ønsked vinkel	79	shardpwm	110	tid delat	0.001005
vinkel	68.480003	error	10.519997	ønsked vinkel	79	shardpwm	75	tid delat	0.005998
vinkel	67.410004	error	11.589996	ønsked vinkel	79	shardpwm	255	tid delat	0.000996
vinkel	67.230003	error	11.769997	ønsked vinkel	79	shardpwm	106	tid delat	0.001006
vinkel	67.070000	error	11.930000	ønsked vinkel	79	shardpwm	76	tid delat	0.006007
vinkel	66.309998	error	12.690002	ønsked vinkel	79	shardpwm	226	tid delat	0.000991
vinkel	66.150002	error	12.849998	ønsked vinkel	79	shardpwm	105	tid delat	0.001003
vinkel	66.000000	error	13.000000	ønsked vinkel	79	shardpwm	78	tid delat	0.006019
vinkel	65.510002	error	13.489998	ønsked vinkel	79	shardpwm	174	tid delat	0.000978
vinkel	65.419998	error	13.580002	ønsked vinkel	79	shardpwm	92	tid delat	0.001002
vinkel	65.349998	error	13.650002	ønsked vinkel	79	shardpwm	77	tid delat	0.006004
vinkel	65.190002	error	13.809998	ønsked vinkel	79	shardpwm	107	tid delat	0.001001
vinkel	65.169998	error	13.830002	ønsked vinkel	79	shardpwm	76	tid delat	0.005993
vinkel	65.190002	error	13.809998	ønsked vinkel	79	shardpwm	71	tid delat	0.001017
vinkel	65.160004	error	13.839996	ønsked vinkel	79	shardpwm	81	tid delat	0.000981
vinkel	65.099998	error	13.900002	ønsked vinkel	79	shardpwm	77	tid delat	0.006009
vinkel	65.110001	error	13.889999	ønsked vinkel	79	shardpwm	73	tid delat	0.000997
vinkel	65.120003	error	13.879997	ønsked vinkel	79	shardpwm	73	tid delat	0.000993
vinkel	65.120003	error	13.879997	ønsked vinkel	79	shardpwm	75	tid delat	0.006002
vinkel	65.099998	error	13.900002	ønsked vinkel	79	shardpwm	79	tid delat	0.001005
vinkel	65.129997	error	13.870003	ønsked vinkel	79	shardpwm	69	tid delat	0.000995
vinkel	65.129997	error	13.870003	ønsked vinkel	79	shardpwm	75	tid delat	0.006006
vinkel	65.190002	error	13.809998	ønsked vinkel	79	shardpwm	63	tid delat	0.001014
vinkel	65.180000	error	13.820000	ønsked vinkel	79	shardpwm	77	tid delat	0.000983
vinkel	65.180000	error	13.820000	ønsked vinkel	79	shardpwm	75	tid delat	0.006007
vinkel	65.250000	error	13.750000	ønsked vinkel	79	shardpwm	61	tid delat	0.001000
vinkel	65.099998	error	13.900002	ønsked vinkel	79	shardpwm	106	tid delat	0.000994
vinkel	65.000000	error	16.000000	ønsked vinkel	81	shardpwm	150	tid delat	0.006010
vinkel	65.239998	error	15.760002	ønsked vinkel	81	shardpwm	31	tid delat	0.000996
vinkel	65.290001	error	15.709999	ønsked vinkel	81	shardpwm	78	tid delat	0.005995
vinkel	65.410004	error	15.589996	ønsked vinkel	81	shardpwm	55	tid delat	0.001004
vinkel	65.519997	error	15.480003	ønsked vinkel	81	shardpwm	57	tid delat	0.000994
vinkel	65.519997	error	15.480003	ønsked vinkel	81	shardpwm	79	tid delat	0.006006
vinkel	65.699997	error	15.300003	ønsked vinkel	81	shardpwm	43	tid delat	0.001022
vinkel	65.680000	error	15.320000	ønsked vinkel	81	shardpwm	83	tid delat	0.001019
vinkel	65.720001	error	15.279999	ønsked vinkel	81	shardpwm	77	tid delat	0.005950
vinkel	66.339996	error	14.660004	ønsked vinkel	81	shardpwm	-44	tid delat	0.001015
vinkel	66.459999	error	14.540001	ønsked vinkel	81	shardpwm	53	tid delat	0.000991
vinkel	66.669998	error	14.330002	ønsked vinkel	81	shardpwm	70	tid delat	0.006010
vinkel	67.309998	error	13.690002	ønsked vinkel	81	shardpwm	-49	tid delat	0.001020
vinkel	67.570000	error	13.430000	ønsked vinkel	81	shardpwm	22	tid delat	0.000978
vinkel	67.849998	error	13.150002	ønsked vinkel	81	shardpwm	66	tid delat	0.005992
vinkel	68.940002	error	12.059998	ønsked vinkel	81	shardpwm	-144	tid delat	0.001002
vinkel	69.139999	error	11.860001	ønsked vinkel	81	shardpwm	66	tid delat	0.006002
vinkel	70.370003	error	10.629997	ønsked vinkel	81	shardpwm	-172	tid delat	0.001010
vinkel	70.620003	error	10.379997	ønsked vinkel	81	shardpwm	19	tid delat	0.000993
vinkel	70.910004	error	10.089996	ønsked vinkel	81	shardpwm	60	tid delat	0.005994
vinkel	72.199997	error	8.800003	ønsked vinkel	81	shardpwm	-191	tid delat	0.000996
vinkel	72.440002	error	8.559998	ønsked vinkel	81	shardpwm	19	tid delat	0.001014
vinkel	72.790001	error	8.209999	ønsked vinkel	81	shardpwm	54	tid delat	0.005992
vinkel	74.230003	error	6.769997	ønsked vinkel	81	shardpwm	-227	tid delat	0.000989
vinkel	74.559998	error	6.440002	ønsked vinkel	81	shardpwm	0	tid delat	0.001042
vinkel	74.790001	error	6.209999	ønsked vinkel	81	shardpwm	54	tid delat	0.005980
vinkel	76.059998	error	4.940002	ønsked vinkel	81	shardpwm	-192	tid delat	0.001005
vinkel	76.290001	error	4.709999	ønsked vinkel	81	shardpwm	13	tid delat	0.000989
vinkel	76.540001	error	4.459999	ønsked vinkel	81	shardpwm	50	tid delat	0.005999
vinkel	77.610001	error	3.389999	ønsked vinkel	81	shardpwm	-157	tid delat	0.000998
vinkel	77.820000	error	3.180000	ønsked vinkel	81	shardpwm	14	tid delat	0.001003
vinkel	78.019997	error	2.980003	ønsked vinkel	81	shardpwm	48	tid delat	0.004993
vinkel	78.830002	error	2.169998	ønsked vinkel	81	shardpwm	-106	tid delat	0.001005
vinkel	78.900002	error	2.099998	ønsked vinkel	81	shardpwm	40	tid delat	0.000997
vinkel	79.110001	error	1.889999	ønsked vinkel	81	shardpwm	47	tid delat	0.006008
vinkel	79.860001	error	1.139999	ønsked vinkel	81	shardpwm	-98	tid delat	0.000992
vinkel	79.849998	error	1.150002	ønsked vinkel	81	shardpwm	54	tid delat	0.001002
vinkel	79.889999	error	4.110001	ønsked vinkel	84	shardpwm	157	tid delat	0.005999
vinkel	80.239998	error	3.760002	ønsked vinkel	84	shardpwm	-12	tid delat	0.000992
vinkel	80.279999	error	3.720001	ønsked vinkel	84	shardpwm	49	tid delat	0.001002
vinkel	80.250000	error	3.750000	ønsked vinkel	84	shardpwm	59	tid delat	0.004999
vinkel	80.480003	error	3.519997	ønsked vinkel	84	shardpwm	11	tid delat	0.001005
vinkel	80.540001	error	3.459999	ønsked vinkel	84	shardpwm	45	tid delat	0.000993
vinkel	80.589996	error	3.410004	ønsked vinkel	84	shardpwm	55	tid delat	0.006006
vinkel	80.820000	error	3.180000	ønsked vinkel	84	shardpwm	11	tid delat	0.001009
vinkel	80.769997	error	3.230003	ønsked vinkel	84	shardpwm	67	tid delat	0.000991
vinkel	80.760002	error	3.239998	ønsked vinkel	84	shardpwm	57	tid delat	0.005998
vinkel	80.809998	error	3.190002	ønsked vinkel	84	shardpwm	46	tid delat	0.000994
vinkel	80.809998	error	3.190002	ønsked vinkel	84	shardpwm	56	tid delat	0.001022
vinkel	80.870003	error	3.129997	ønsked vinkel	84	shardpwm	54	tid delat	0.006012
vinkel	81.010002	error	2.989998	ønsked vinkel	84	shardpwm	28	tid delat	0.000993
vinkel	81.260002	error	2.739998	ønsked vinkel	84	shardpwm	5	tid delat	0.000986
vinkel	81.320000	error	2.680000	ønsked vinkel	84	shardpwm	53	tid delat	0.004988
vinkel	81.290001	error	2.709999	ønsked vinkel	84	shardpwm	62	tid delat	0.001017
vinkel	81.309998	error	2.690002	ønsked vinkel	84	shardpwm	52	tid delat	0.000987
vinkel	81.279999	error	2.720001	ønsked vinkel	84	shardpwm	57	tid delat	0.006004
vinkel	81.459999	error	2.540001	ønsked vinkel	84	shardpwm	20	tid delat	0.001020
vinkel	81.510002	error	2.489998	ønsked vinkel	84	shardpwm	45	tid delat	0.000985
vinkel	81.559998	error	2.440002	ønsked vinkel	84	shardpwm	53	tid delat	0.005996
vinkel	82.000000	error	2.000000	ønsked vinkel	84	shardpwm	-33	tid delat	0.001000
vinkel	82.199997	error	1.800003	ønsked vinkel	84	shardpwm	13	tid delat	0.000988
vinkel	82.260002	error	1.739998	ønsked vinkel	84	shardpwm	52	tid delat	0.006002
vinkel	82.629997	error	1.370003	ønsked vinkel	84	shardpwm	-19	tid delat	0.001018
vinkel	82.690002	error	1.309998	ønsked vinkel	84	shardpwm	41	tid delat	0.000988
vinkel	82.879997	error	1.120003	ønsked vinkel	84	shardpwm	46	tid delat	0.005991
vinkel	83.230003	error	0.769997	ønsked vinkel	84	shardpwm	-17	tid delat	0.001006
vinkel	83.290001	error	0.709999	ønsked vinkel	84	shardpwm	40	tid delat	0.000998
vinkel	83.320000	error	0.680000	ønsked vinkel	84	shardpwm	51	tid delat	0.005042
vinkel	83.959999	error	0.040001	ønsked vinkel	84	shardpwm	-78	tid delat	0.000991
vinkel	84.089996	error	-0.089996	ønsked vinkel	84	shardpwm	25	tid delat	0.001007
vinkel	84.220001	error	-0.220001	ønsked vinkel	84	shardpwm	46	tid delat	0.005966
vinkel	84.720001	error	-0.720001	ønsked vinkel	84	shardpwm	-48	tid delat	0.001016
vinkel	84.790001	error	-0.790001	ønsked vinkel	84	shardpwm	36	tid delat	0.001052
vinkel	84.879997	error	-0.879997	ønsked vinkel	84	shardpwm	46	tid delat	0.005930
vinkel	85.430000	error	-1.430000	ønsked vinkel	84	shardpwm	-62	tid delat	0.000992
vinkel	85.730003	error	-1.730003	ønsked vinkel	84	shardpwm	-10	tid delat	0.001024
vinkel	85.709999	error	0.290001	ønsked vinkel	86	shardpwm	119	tid delat	0.005990
vinkel	86.459999	error	-0.459999	ønsked vinkel	86	shardpwm	-101	tid delat	0.000989
vinkel	86.599998	error	-0.599998	ønsked vinkel	86	shardpwm	45	tid delat	0.007004
vinkel	87.220001	error	-1.220001	ønsked vinkel	86	shardpwm	-75	tid delat	0.001001
vinkel	87.320000	error	-1.320000	ønsked vinkel	86	shardpwm	45	tid delat	0.005996
vinkel	87.709999	error	-1.709999	ønsked vinkel	86	shardpwm	-29	tid delat	0.001007
vinkel	87.870003	error	-1.870003	ønsked vinkel	86	shardpwm	15	tid delat	0.000989
vinkel	87.959999	error	-1.959999	ønsked vinkel	86	shardpwm	44	tid delat	0.006006
vinkel	88.360001	error	-2.360001	ønsked vinkel	86	shardpwm	-33	tid delat	0.001004
vinkel	88.440002	error	-2.440002	ønsked vinkel	86	shardpwm	30	tid delat	0.000992
vinkel	88.459999	error	-2.459999	ønsked vinkel	86	shardpwm	45	tid delat	0.006007
vinkel	88.779999	error	-2.779999	ønsked vinkel	86	shardpwm	-17	tid delat	0.001006
vinkel	88.839996	error	-2.839996	ønsked vinkel	86	shardpwm	33	tid delat	0.000999
vinkel	88.739998	error	-2.739998	ønsked vinkel	86	shardpwm	49	tid delat	0.005990
vinkel	89.150002	error	-3.150002	ønsked vinkel	86	shardpwm	-36	tid delat	0.001004
vinkel	89.139999	error	-3.139999	ønsked vinkel	86	shardpwm	45	tid delat	0.006004
vinkel	89.559998	error	-3.559998	ønsked vinkel	86	shardpwm	-38	tid delat	0.001017
vinkel	89.580002	error	-3.580002	ønsked vinkel	86	shardpwm	40	tid delat	0.000987
vinkel	89.580002	error	-3.580002	ønsked vinkel	86	shardpwm	44	tid delat	0.005987
vinkel	89.639999	error	-3.639999	ønsked vinkel	86	shardpwm	32	tid delat	0.001019
vinkel	89.709999	error	-3.709999	ønsked vinkel	86	shardpwm	29	tid delat	0.000996
vinkel	89.669998	error	-3.669998	ønsked vinkel	86	shardpwm	45	tid delat	0.005983
vinkel	89.639999	error	-3.639999	ønsked vinkel	86	shardpwm	49	tid delat	0.001030
vinkel	89.709999	error	-3.709999	ønsked vinkel	86	shardpwm	29	tid delat	0.000982
vinkel	89.680000	error	-3.680000	ønsked vinkel	86	shardpwm	44	tid delat	0.005993
vinkel	89.660004	error	-3.660004	ønsked vinkel	86	shardpwm	47	tid delat	0.001024
vinkel	89.680000	error	-3.680000	ønsked vinkel	86	shardpwm	39	tid delat	0.000979
vinkel	89.639999	error	-3.639999	ønsked vinkel	86	shardpwm	45	tid delat	0.004996
vinkel	89.639999	error	-3.639999	ønsked vinkel	86	shardpwm	43	tid delat	0.001003
vinkel	89.639999	error	-3.639999	ønsked vinkel	86	shardpwm	43	tid delat	0.001020
vinkel	89.639999	error	-3.639999	ønsked vinkel	86	shardpwm	43	tid delat	0.006014
vinkel	89.699997	error	-3.699997	ønsked vinkel	86	shardpwm	31	tid delat	0.000998
vinkel	89.709999	error	-3.709999	ønsked vinkel	86	shardpwm	41	tid delat	0.001002
vinkel	89.709999	error	-3.709999	ønsked vinkel	86	shardpwm	43	tid delat	0.005984
vinkel	89.680000	error	-3.680000	ønsked vinkel	86	shardpwm	49	tid delat	0.000978
vinkel	89.529999	error	-0.529999	ønsked vinkel	89	shardpwm	154	tid delat	0.005996
vinkel	89.580002	error	-0.580002	ønsked vinkel	89	shardpwm	39	tid delat	0.001011
vinkel	89.529999	error	-0.529999	ønsked vinkel	89	shardpwm	59	tid delat	0.000992
vinkel	89.529999	error	-0.529999	ønsked vinkel	89	shardpwm	49	tid delat	0.005994
vinkel	89.739998	error	-0.739998	ønsked vinkel	89	shardpwm	7	tid delat	0.001006
vinkel	89.750000	error	-0.750000	ønsked vinkel	89	shardpwm	47	tid delat	0.001020
vinkel	89.750000	error	-0.750000	ønsked vinkel	89	shardpwm	49	tid delat	0.006010
vinkel	89.699997	error	-0.699997	ønsked vinkel	89	shardpwm	59	tid delat	0.001004
vinkel	89.720001	error	-0.720001	ønsked vinkel	89	shardpwm	45	tid delat	0.000998
vinkel	89.739998	error	-0.739998	ønsked vinkel	89	shardpwm	48	tid delat	0.005996
vinkel	89.889999	error	-0.889999	ønsked vinkel	89	shardpwm	19	tid delat	0.001017
vinkel	89.910004	error	-0.910004	ønsked vinkel	89	shardpwm	48	tid delat	0.006992
vinkel	90.019997	error	-1.019997	ønsked vinkel	89	shardpwm	26	tid delat	0.001001
vinkel	89.989998	error	-0.989998	ønsked vinkel	89	shardpwm	49	tid delat	0.005995
vinkel	90.300003	error	-1.300003	ønsked vinkel	89	shardpwm	-14	tid delat	0.000995
vinkel	90.400002	error	-1.400002	ønsked vinkel	89	shardpwm	28	tid delat	0.001006
vinkel	90.440002	error	-1.440002	ønsked vinkel	89	shardpwm	46	tid delat	0.005001
vinkel	90.709999	error	-1.709999	ønsked vinkel	89	shardpwm	-7	tid delat	0.000986
vinkel	90.760002	error	-1.760002	ønsked vinkel	89	shardpwm	37	tid delat	0.000990
vinkel	90.820000	error	-1.820000	ønsked vinkel	89	shardpwm	44	tid delat	0.005019
vinkel	91.309998	error	-2.309998	ønsked vinkel	89	shardpwm	-50	tid delat	0.001008
vinkel	91.430000	error	-2.430000	ønsked vinkel	89	shardpwm	42	tid delat	0.005965
vinkel	91.720001	error	-2.720001	ønsked vinkel	89	shardpwm	-12	tid delat	0.001000
vinkel	91.709999	error	-2.709999	ønsked vinkel	89	shardpwm	47	tid delat	0.001029
vinkel	91.709999	error	-2.709999	ønsked vinkel	89	shardpwm	45	tid delat	0.005002
vinkel	92.050003	error	-3.050003	ønsked vinkel	89	shardpwm	-23	tid delat	0.000995
vinkel	92.120003	error	-3.120003	ønsked vinkel	89	shardpwm	41	tid delat	0.005003
vinkel	92.599998	error	-3.599998	ønsked vinkel	89	shardpwm	-53	tid delat	0.000990
vinkel	92.779999	error	-3.779999	ønsked vinkel	89	shardpwm	7	tid delat	0.001004
vinkel	92.769997	error	-3.769997	ønsked vinkel	89	shardpwm	43	tid delat	0.005017
vinkel	93.080002	error	-4.080002	ønsked vinkel	89	shardpwm	-20	tid delat	0.000977
vinkel	93.120003	error	-4.120003	ønsked vinkel	89	shardpwm	41	tid delat	0.005001
vinkel	93.269997	error	-4.269997	ønsked vinkel	89	shardpwm	11	tid delat	0.000978
vinkel	93.339996	error	-4.339996	ønsked vinkel	89	shardpwm	28	tid delat	0.001004
vinkel	93.410004	error	-4.410004	ønsked vinkel	89	shardpwm	39	tid delat	0.005011
vinkel	93.709999	error	-4.709999	ønsked vinkel	89	shardpwm	-17	tid delat	0.001021
vinkel	93.669998	error	-4.669998	ønsked vinkel	89	shardpwm	49	tid delat	0.000975
vinkel	93.720001	error	-2.720001	ønsked vinkel	91	shardpwm	122	tid delat	0.005029
vinkel	93.900002	error	-2.900002	ønsked vinkel	91	shardpwm	8	tid delat	0.000996
vinkel	93.900002	error	-2.900002	ønsked vinkel	91	shardpwm	44	tid delat	0.005017
vinkel	93.900002	error	-2.900002	ønsked vinkel	91	shardpwm	44	tid delat	0.000993
vinkel	93.919998	error	-2.919998	ønsked vinkel	91	shardpwm	40	tid delat	0.000998
vinkel	93.949997	error	-2.949997	ønsked vinkel	91	shardpwm	43	tid delat	0.004983
vinkel	93.709999	error	-2.709999	ønsked vinkel	91	shardpwm	90	tid delat	0.001063
vinkel	93.930000	error	-2.930000	ønsked vinkel	91	shardpwm	0	tid delat	0.000982
vinkel	93.949997	error	-2.949997	ønsked vinkel	91	shardpwm	44	tid delat	0.005001
vinkel	94.059998	error	-3.059998	ønsked vinkel	91	shardpwm	22	tid delat	0.000994
vinkel	94.120003	error	-3.120003	ønsked vinkel	91	shardpwm	42	tid delat	0.005007
vinkel	94.110001	error	-3.110001	ønsked vinkel	91	shardpwm	46	tid delat	0.000996
vinkel	94.120003	error	-3.120003	ønsked vinkel	91	shardpwm	42	tid delat	0.001003
vinkel	94.139999	error	-3.139999	ønsked vinkel	91	shardpwm	43	tid delat	0.004967
vinkel	94.129997	error	-3.129997	ønsked vinkel	91	shardpwm	46	tid delat	0.001041
vinkel	94.150002	error	-3.150002	ønsked vinkel	91	shardpwm	43	tid delat	0.005938
vinkel	94.150002	error	-3.150002	ønsked vinkel	91	shardpwm	44	tid delat	0.000984
vinkel	94.169998	error	-3.169998	ønsked vinkel	91	shardpwm	43	tid delat	0.005082
vinkel	94.300003	error	-3.300003	ønsked vinkel	91	shardpwm	17	tid delat	0.000988
vinkel	94.300003	error	-3.300003	ønsked vinkel	91	shardpwm	44	tid delat	0.000975
vinkel	94.309998	error	-3.309998	ønsked vinkel	91	shardpwm	43	tid delat	0.005026
vinkel	94.480003	error	-3.480003	ønsked vinkel	91	shardpwm	8	tid delat	0.000971
vinkel	94.410004	error	-3.410004	ønsked vinkel	91	shardpwm	46	tid delat	0.004956
vinkel	94.519997	error	-3.519997	ønsked vinkel	91	shardpwm	22	tid delat	0.001041
vinkel	94.529999	error	-3.529999	ønsked vinkel	91	shardpwm	43	tid delat	0.006035
vinkel	94.790001	error	-3.790001	ønsked vinkel	91	shardpwm	-10	tid delat	0.000970
vinkel	94.800003	error	-3.800003	ønsked vinkel	91	shardpwm	42	tid delat	0.004986
vinkel	94.959999	error	-3.959999	ønsked vinkel	91	shardpwm	10	tid delat	0.000997
vinkel	94.860001	error	-3.860001	ønsked vinkel	91	shardpwm	62	tid delat	0.001029
vinkel	94.820000	error	-3.820000	ønsked vinkel	91	shardpwm	44	tid delat	0.004966
vinkel	94.779999	error	-3.779999	ønsked vinkel	91	shardpwm	50	tid delat	0.001037
vinkel	94.790001	error	-3.790001	ønsked vinkel	91	shardpwm	42	tid delat	0.004983
vinkel	94.940002	error	-3.940002	ønsked vinkel	91	shardpwm	13	tid delat	0.001035
vinkel	94.989998	error	-3.989998	ønsked vinkel	91	shardpwm	32	tid delat	0.000967
vinkel	95.000000	error	-4.000000	ønsked vinkel	91	shardpwm	42	tid delat	0.005025
vinkel	95.099998	error	-4.099998	ønsked vinkel	91	shardpwm	21	tid delat	0.000966
vinkel	95.220001	error	-2.220001	ønsked vinkel	93	shardpwm	120	tid delat	0.005040
vinkel	95.269997	error	-2.269997	ønsked vinkel	93	shardpwm	35	tid delat	0.000996
vinkel	95.279999	error	-2.279999	ønsked vinkel	93	shardpwm	45	tid delat	0.004995
vinkel	95.349998	error	-2.349998	ønsked vinkel	93	shardpwm	31	tid delat	0.000997
vinkel	95.279999	error	-2.279999	ønsked vinkel	93	shardpwm	60	tid delat	0.000978
vinkel	95.300003	error	-2.300003	ønsked vinkel	93	shardpwm	44	tid delat	0.005048
vinkel	95.279999	error	-2.279999	ønsked vinkel	93	shardpwm	49	tid delat	0.000957
vinkel	95.360001	error	-2.360001	ønsked vinkel	93	shardpwm	42	tid delat	0.005016
vinkel	95.589996	error	-2.589996	ønsked vinkel	93	shardpwm	-3	tid delat	0.000940
vinkel	95.599998	error	-2.599998	ønsked vinkel	93	shardpwm	43	tid delat	0.001001
